TaskID, TaskType, Elapsed, Deserialize, DeserializeCPU, Serialize
  4539, ShuffleMapTask, 326.00, 3.00, 2130952.00, 0.00
  4590, ShuffleMapTask, 188.00, 2.00, 2868293.00, 0.00
  4581, ShuffleMapTask, 207.00, 2.00, 1938327.00, 0.00
  4552, ShuffleMapTask, 283.00, 3.00, 2270474.00, 0.00
  4545, ShuffleMapTask, 308.00, 2.00, 2036626.00, 0.00
  4576, ShuffleMapTask, 226.00, 3.00, 1828521.00, 0.00
  4593, ShuffleMapTask, 198.00, 2.00, 2014134.00, 0.00
  4564, ShuffleMapTask, 276.00, 3.00, 2922963.00, 0.00
  4583, ShuffleMapTask, 224.00, 1.00, 1479264.00, 0.00
  4562, ShuffleMapTask, 284.00, 3.00, 2460470.00, 0.00
  4589, ShuffleMapTask, 216.00, 2.00, 2061756.00, 0.00
  4592, ShuffleMapTask, 204.00, 1.00, 1862997.00, 0.00
  4584, ShuffleMapTask, 230.00, 2.00, 2022584.00, 0.00
  4550, ShuffleMapTask, 314.00, 3.00, 2584210.00, 0.00
  4567, ShuffleMapTask, 255.00, 2.00, 2290947.00, 0.00
  4559, ShuffleMapTask, 305.00, 2.00, 2069374.00, 0.00
  4596, ShuffleMapTask, 192.00, 2.00, 1916361.00, 0.00
  4598, ShuffleMapTask, 192.00, 2.00, 1753531.00, 0.00
  4591, ShuffleMapTask, 237.00, 2.00, 2191226.00, 0.00
  4573, ShuffleMapTask, 271.00, 2.00, 2138095.00, 0.00
  4597, ShuffleMapTask, 201.00, 2.00, 1963333.00, 0.00
  4563, ShuffleMapTask, 317.00, 2.00, 2250098.00, 0.00
  4570, ShuffleMapTask, 282.00, 2.00, 2697002.00, 0.00
  4578, ShuffleMapTask, 277.00, 3.00, 2373776.00, 0.00
  4599, ShuffleMapTask, 224.00, 2.00, 2024032.00, 0.00
  4609, ShuffleMapTask, 193.00, 3.00, 1781357.00, 0.00
  4572, ShuffleMapTask, 314.00, 2.00, 1969030.00, 0.00
  4580, ShuffleMapTask, 305.00, 1.00, 1976207.00, 0.00
  4603, ShuffleMapTask, 211.00, 2.00, 2003010.00, 0.00
  4604, ShuffleMapTask, 209.00, 2.00, 1869913.00, 0.00
  4566, ShuffleMapTask, 340.00, 2.00, 2291765.00, 0.00
  4588, ShuffleMapTask, 302.00, 2.00, 1821028.00, 0.00
  4605, ShuffleMapTask, 223.00, 2.00, 2048590.00, 0.00
  4616, ShuffleMapTask, 187.00, 3.00, 2047955.00, 0.00
  4569, ShuffleMapTask, 340.00, 3.00, 2272440.00, 0.00
  4586, ShuffleMapTask, 320.00, 2.00, 2987418.00, 0.00
  4606, ShuffleMapTask, 226.00, 2.00, 2132046.00, 0.00
  4608, ShuffleMapTask, 225.00, 2.00, 2156996.00, 0.00
  4571, ShuffleMapTask, 348.00, 2.00, 1982022.00, 0.00
  4607, ShuffleMapTask, 232.00, 3.00, 1946164.00, 1.00
  4614, ShuffleMapTask, 206.00, 2.00, 1820019.00, 0.00
  4587, ShuffleMapTask, 331.00, 2.00, 1878812.00, 0.00
  4546, ShuffleMapTask, 436.00, 2.00, 2680544.00, 0.00
  4612, ShuffleMapTask, 230.00, 2.00, 2091906.00, 0.00
  4625, ShuffleMapTask, 195.00, 2.00, 1889350.00, 0.00
  4622, ShuffleMapTask, 203.00, 4.00, 2950008.00, 1.00
  4624, ShuffleMapTask, 198.00, 5.00, 4272894.00, 0.00
  4623, ShuffleMapTask, 199.00, 2.00, 1607444.00, 0.00
  4617, ShuffleMapTask, 224.00, 3.00, 2207395.00, 0.00
  4629, ShuffleMapTask, 207.00, 3.00, 1974678.00, 1.00
  4611, ShuffleMapTask, 265.00, 2.00, 1963354.00, 0.00
  4601, ShuffleMapTask, 298.00, 3.00, 2263733.00, 0.00
  4626, ShuffleMapTask, 232.00, 2.00, 1686902.00, 0.00
  4613, ShuffleMapTask, 264.00, 2.00, 1939101.00, 0.00
  4585, ShuffleMapTask, 386.00, 2.00, 1941147.00, 0.00
  4618, ShuffleMapTask, 250.00, 2.00, 1744211.00, 0.00
  4627, ShuffleMapTask, 227.00, 2.00, 1963184.00, 0.00
  4634, ShuffleMapTask, 207.00, 2.00, 1886002.00, 0.00
  4644, ShuffleMapTask, 195.00, 3.00, 2078212.00, 0.00
  4637, ShuffleMapTask, 213.00, 4.00, 2201632.00, 0.00
  4628, ShuffleMapTask, 236.00, 4.00, 2992035.00, 0.00
  4602, ShuffleMapTask, 312.00, 2.00, 1862572.00, 0.00
  4647, ShuffleMapTask, 191.00, 2.00, 2157099.00, 0.00
  4656, ShuffleMapTask, 181.00, 1.00, 1923497.00, 0.00
  4600, ShuffleMapTask, 337.00, 2.00, 1938791.00, 0.00
  4645, ShuffleMapTask, 208.00, 3.00, 2298414.00, 0.00
  4652, ShuffleMapTask, 189.00, 3.00, 1962203.00, 0.00
  4651, ShuffleMapTask, 193.00, 2.00, 1830664.00, 0.00
  4615, ShuffleMapTask, 297.00, 6.00, 4499744.00, 0.00
  4643, ShuffleMapTask, 228.00, 2.00, 1760626.00, 0.00
  4659, ShuffleMapTask, 185.00, 3.00, 1856231.00, 0.00
  4636, ShuffleMapTask, 248.00, 2.00, 1952849.00, 0.00
  4638, ShuffleMapTask, 246.00, 0.00, 1777019.00, 0.00
  4619, ShuffleMapTask, 299.00, 4.00, 3346087.00, 1.00
  4654, ShuffleMapTask, 209.00, 2.00, 2113936.00, 1.00
  4648, ShuffleMapTask, 230.00, 2.00, 1607755.00, 0.00
  4630, ShuffleMapTask, 280.00, 4.00, 2139492.00, 0.00
  4579, ShuffleMapTask, 458.00, 2.00, 2558025.00, 0.00
  4632, ShuffleMapTask, 279.00, 2.00, 1786663.00, 0.00
  4594, ShuffleMapTask, 430.00, 4.00, 2258148.00, 1.00
  4635, ShuffleMapTask, 291.00, 3.00, 2774711.00, 0.00
  4610, ShuffleMapTask, 375.00, 2.00, 1565558.00, 0.00
  4642, ShuffleMapTask, 281.00, 2.00, 1904368.00, 1.00
  4665, ShuffleMapTask, 214.00, 2.00, 1772355.00, 0.00
  4621, ShuffleMapTask, 351.00, 4.00, 1972506.00, 0.00
  4640, ShuffleMapTask, 299.00, 3.00, 2388417.00, 0.00
  4668, ShuffleMapTask, 204.00, 2.00, 2010748.00, 0.00
  4670, ShuffleMapTask, 205.00, 2.00, 1832260.00, 1.00
  4671, ShuffleMapTask, 206.00, 2.00, 1746807.00, 1.00
  4633, ShuffleMapTask, 327.00, 2.00, 1912934.00, 0.00
  4639, ShuffleMapTask, 323.00, 0.00, 1844089.00, 1.00
  4595, ShuffleMapTask, 468.00, 2.00, 2068895.00, 0.00
  4669, ShuffleMapTask, 219.00, 2.00, 1778008.00, 0.00
  4674, ShuffleMapTask, 201.00, 2.00, 1871909.00, 0.00
  4646, ShuffleMapTask, 311.00, 3.00, 2790107.00, 0.00
  4653, ShuffleMapTask, 298.00, 3.00, 2881152.00, 1.00
  4620, ShuffleMapTask, 391.00, 3.00, 2215717.00, 0.00
  4681, ShuffleMapTask, 204.00, 6.00, 2124378.00, 0.00
  4664, ShuffleMapTask, 273.00, 3.00, 2345898.00, 0.00
  4679, ShuffleMapTask, 215.00, 2.00, 2231953.00, 0.00
  4661, ShuffleMapTask, 282.00, 3.00, 2787050.00, 0.00
  4641, ShuffleMapTask, 350.00, 3.00, 2180287.00, 0.00
  4663, ShuffleMapTask, 293.00, 2.00, 2109423.00, 0.00
  4688, ShuffleMapTask, 208.00, 1.00, 1791763.00, 0.00
  4655, ShuffleMapTask, 326.00, 4.00, 2909921.00, 0.00
  4683, ShuffleMapTask, 222.00, 2.00, 2239869.00, 0.00
  4692, ShuffleMapTask, 184.00, 2.00, 1841029.00, 0.00
  4660, ShuffleMapTask, 308.00, 2.00, 2749218.00, 0.00
  4672, ShuffleMapTask, 253.00, 2.00, 1824501.00, 0.00
  4691, ShuffleMapTask, 191.00, 4.00, 3578354.00, 0.00
  4631, ShuffleMapTask, 394.00, 5.00, 1998405.00, 0.00
  4678, ShuffleMapTask, 255.00, 2.00, 1681253.00, 0.00
  4682, ShuffleMapTask, 245.00, 2.00, 1946616.00, 0.00
  4666, ShuffleMapTask, 291.00, 2.00, 1825763.00, 0.00
  4649, ShuffleMapTask, 364.00, 2.00, 1838766.00, 0.00
  4662, ShuffleMapTask, 332.00, 2.00, 2088629.00, 0.00
  4685, ShuffleMapTask, 248.00, 2.00, 2083890.00, 0.00
  4689, ShuffleMapTask, 245.00, 2.00, 1380849.00, 0.00
  4690, ShuffleMapTask, 235.00, 3.00, 2798925.00, 0.00
  4657, ShuffleMapTask, 350.00, 9.00, 9251445.00, 5.00
  4702, ShuffleMapTask, 195.00, 2.00, 2236848.00, 0.00
  4693, ShuffleMapTask, 221.00, 3.00, 1988831.00, 0.00
  4704, ShuffleMapTask, 191.00, 2.00, 1754709.00, 0.00
  4707, ShuffleMapTask, 187.00, 2.00, 1686321.00, 0.00
  4705, ShuffleMapTask, 190.00, 2.00, 1761759.00, 0.00
  4698, ShuffleMapTask, 215.00, 4.00, 2581262.00, 0.00
  4673, ShuffleMapTask, 300.00, 3.00, 2793116.00, 0.00
  4687, ShuffleMapTask, 266.00, 3.00, 2203950.00, 0.00
  4696, ShuffleMapTask, 232.00, 2.00, 2192570.00, 0.00
  4712, ShuffleMapTask, 187.00, 2.00, 1644055.00, 0.00
  4676, ShuffleMapTask, 303.00, 6.00, 2439688.00, 0.00
  4667, ShuffleMapTask, 334.00, 2.00, 1801188.00, 1.00
  4684, ShuffleMapTask, 296.00, 2.00, 1833978.00, 0.00
  4711, ShuffleMapTask, 208.00, 2.00, 1729943.00, 0.00
  4708, ShuffleMapTask, 230.00, 1.00, 2006407.00, 0.00
  4686, ShuffleMapTask, 305.00, 2.00, 2333935.00, 0.00
  4658, ShuffleMapTask, 401.00, 2.00, 2183036.00, 0.00
  4700, ShuffleMapTask, 255.00, 3.00, 2853818.00, 0.00
  4716, ShuffleMapTask, 214.00, 3.00, 2310126.00, 0.00
  4706, ShuffleMapTask, 245.00, 2.00, 1790834.00, 0.00
  4701, ShuffleMapTask, 258.00, 2.00, 1687235.00, 0.00
  4677, ShuffleMapTask, 340.00, 2.00, 1922313.00, 0.00
  4697, ShuffleMapTask, 299.00, 2.00, 1924470.00, 0.00
  4650, ShuffleMapTask, 470.00, 2.00, 1808156.00, 0.00
  4721, ShuffleMapTask, 230.00, 3.00, 2300896.00, 1.00
  4699, ShuffleMapTask, 306.00, 3.00, 2455737.00, 0.00
  4727, ShuffleMapTask, 214.00, 2.00, 2161746.00, 0.00
  4735, ShuffleMapTask, 192.00, 2.00, 1932479.00, 0.00
  4723, ShuffleMapTask, 239.00, 2.00, 1855919.00, 0.00
  4736, ShuffleMapTask, 202.00, 4.00, 2967640.00, 0.00
  4734, ShuffleMapTask, 208.00, 2.00, 1849894.00, 0.00
  4713, ShuffleMapTask, 291.00, 2.00, 2038181.00, 0.00
  4695, ShuffleMapTask, 344.00, 3.00, 2326893.00, 0.00
  4703, ShuffleMapTask, 326.00, 3.00, 2765409.00, 0.00
  4748, ShuffleMapTask, 184.00, 3.00, 2181101.00, 0.00
  4715, ShuffleMapTask, 309.00, 2.00, 2358519.00, 0.00
  4743, ShuffleMapTask, 200.00, 3.00, 2558181.00, 0.00
  4730, ShuffleMapTask, 242.00, 2.00, 2235568.00, 0.00
  4719, ShuffleMapTask, 298.00, 3.00, 2731885.00, 0.00
  4680, ShuffleMapTask, 422.00, 4.00, 3329289.00, 0.00
  4725, ShuffleMapTask, 269.00, 2.00, 2114132.00, 0.00
  4740, ShuffleMapTask, 219.00, 3.00, 2027765.00, 0.00
  4709, ShuffleMapTask, 343.00, 1.00, 1411574.00, 0.00
  4750, ShuffleMapTask, 200.00, 2.00, 1974440.00, 0.00
  4718, ShuffleMapTask, 310.00, 2.00, 2402715.00, 0.00
  4675, ShuffleMapTask, 447.00, 3.00, 2251949.00, 0.00
  4714, ShuffleMapTask, 328.00, 2.00, 2540605.00, 0.00
  4742, ShuffleMapTask, 228.00, 2.00, 1643279.00, 0.00
  4717, ShuffleMapTask, 321.00, 2.00, 2371806.00, 0.00
  4710, ShuffleMapTask, 351.00, 3.00, 2398288.00, 0.00
  4694, ShuffleMapTask, 392.00, 2.00, 2116846.00, 0.00
  4724, ShuffleMapTask, 294.00, 3.00, 2385695.00, 0.00
  4765, ShuffleMapTask, 181.00, 1.00, 1354750.00, 0.00
  4720, ShuffleMapTask, 324.00, 4.00, 2337053.00, 0.00
  4764, ShuffleMapTask, 188.00, 2.00, 1681448.00, 0.00
  4760, ShuffleMapTask, 199.00, 2.00, 1832784.00, 0.00
  4766, ShuffleMapTask, 191.00, 1.00, 1302241.00, 0.00
  4762, ShuffleMapTask, 199.00, 3.00, 3104029.00, 0.00
  4739, ShuffleMapTask, 269.00, 2.00, 2131215.00, 0.00
  4757, ShuffleMapTask, 215.00, 2.00, 2062969.00, 0.00
  4731, ShuffleMapTask, 295.00, 2.00, 1861138.00, 0.00
  4752, ShuffleMapTask, 232.00, 2.00, 2030284.00, 1.00
  4744, ShuffleMapTask, 254.00, 2.00, 2085582.00, 1.00
  4773, ShuffleMapTask, 191.00, 2.00, 1852933.00, 0.00
  4768, ShuffleMapTask, 211.00, 2.00, 1772642.00, 0.00
  4729, ShuffleMapTask, 315.00, 2.00, 1891922.00, 0.00
  4763, ShuffleMapTask, 224.00, 2.00, 2123694.00, 0.00
  4733, ShuffleMapTask, 304.00, 7.00, 5562845.00, 0.00
  4758, ShuffleMapTask, 237.00, 2.00, 1923974.00, 0.00
  4738, ShuffleMapTask, 294.00, 3.00, 2370941.00, 0.00
  4755, ShuffleMapTask, 254.00, 4.00, 2833304.00, 0.00
  4732, ShuffleMapTask, 320.00, 6.00, 5155183.00, 0.00
  4775, ShuffleMapTask, 199.00, 1.00, 1877262.00, 0.00
  4759, ShuffleMapTask, 249.00, 3.00, 3025282.00, 0.00
  4767, ShuffleMapTask, 237.00, 2.00, 2498949.00, 0.00
  4747, ShuffleMapTask, 285.00, 0.00, 1779296.00, 1.00
  4722, ShuffleMapTask, 372.00, 3.00, 3008528.00, 0.00
  4741, ShuffleMapTask, 315.00, 2.00, 2074810.00, 0.00
  4771, ShuffleMapTask, 232.00, 2.00, 1647662.00, 0.00
  4745, ShuffleMapTask, 309.00, 2.00, 1771366.00, 0.00
  4779, ShuffleMapTask, 219.00, 4.00, 2729632.00, 0.00
  4749, ShuffleMapTask, 320.00, 2.00, 1825350.00, 0.00
  4786, ShuffleMapTask, 190.00, 3.00, 1911790.00, 0.00
  4728, ShuffleMapTask, 388.00, 2.00, 1932767.00, 0.00
  4785, ShuffleMapTask, 202.00, 5.00, 4898020.00, 0.00
  4746, ShuffleMapTask, 347.00, 2.00, 2545762.00, 0.00
  4754, ShuffleMapTask, 327.00, 0.00, 1623067.00, 0.00
  4772, ShuffleMapTask, 288.00, 4.00, 4236700.00, 0.00
  4756, ShuffleMapTask, 327.00, 3.00, 2421792.00, 1.00
  4776, ShuffleMapTask, 269.00, 3.00, 2121361.00, 0.00
  4770, ShuffleMapTask, 302.00, 4.00, 2908835.00, 0.00
  4789, ShuffleMapTask, 209.00, 2.00, 2002825.00, 1.00
  4782, ShuffleMapTask, 260.00, 2.00, 2712620.00, 0.00
  4791, ShuffleMapTask, 207.00, 1.00, 1975667.00, 0.00
  4788, ShuffleMapTask, 221.00, 2.00, 1744148.00, 0.00
  4780, ShuffleMapTask, 283.00, 5.00, 5116928.00, 0.00
  4796, ShuffleMapTask, 194.00, 2.00, 1935282.00, 0.00
  4774, ShuffleMapTask, 308.00, 2.00, 1726433.00, 0.00
  4792, ShuffleMapTask, 221.00, 2.00, 2318394.00, 0.00
  4778, ShuffleMapTask, 303.00, 4.00, 3495433.00, 0.00
  4751, ShuffleMapTask, 392.00, 2.00, 1759126.00, 0.00
  4761, ShuffleMapTask, 368.00, 3.00, 2587634.00, 0.00
  4777, ShuffleMapTask, 317.00, 3.00, 2585856.00, 0.00
  4805, ShuffleMapTask, 207.00, 4.00, 3363346.00, 0.00
  4753, ShuffleMapTask, 404.00, 2.00, 2093676.00, 0.00
  4784, ShuffleMapTask, 297.00, 2.00, 2499944.00, 0.00
  4803, ShuffleMapTask, 229.00, 2.00, 1773343.00, 0.00
  4804, ShuffleMapTask, 224.00, 1.00, 1941506.00, 0.00
  4817, ShuffleMapTask, 195.00, 2.00, 1891212.00, 0.00
  4802, ShuffleMapTask, 237.00, 3.00, 1597139.00, 0.00
  4790, ShuffleMapTask, 273.00, 2.00, 1805917.00, 0.00
  4787, ShuffleMapTask, 298.00, 3.00, 2859213.00, 0.00
  4822, ShuffleMapTask, 200.00, 3.00, 1820510.00, 0.00
  4818, ShuffleMapTask, 213.00, 2.00, 1636119.00, 0.00
  4799, ShuffleMapTask, 258.00, 3.00, 2129640.00, 0.00
  4826, ShuffleMapTask, 193.00, 2.00, 1590408.00, 1.00
  4823, ShuffleMapTask, 209.00, 1.00, 2071274.00, 0.00
  4831, ShuffleMapTask, 197.00, 2.00, 1912130.00, 0.00
  4825, ShuffleMapTask, 209.00, 3.00, 2726299.00, 0.00
  4828, ShuffleMapTask, 208.00, 2.00, 1821892.00, 0.00
  4795, ShuffleMapTask, 304.00, 3.00, 2175624.00, 0.00
  4783, ShuffleMapTask, 371.00, 2.00, 2383488.00, 0.00
  4836, ShuffleMapTask, 198.00, 2.00, 2393315.00, 0.00
  4801, ShuffleMapTask, 289.00, 3.00, 2159429.00, 0.00
  4781, ShuffleMapTask, 387.00, 2.00, 2172125.00, 0.00
  4819, ShuffleMapTask, 252.00, 2.00, 1449497.00, 0.00
  4797, ShuffleMapTask, 309.00, 3.00, 2511873.00, 0.00
  4794, ShuffleMapTask, 330.00, 3.00, 2290703.00, 1.00
  4834, ShuffleMapTask, 226.00, 2.00, 2360718.00, 0.00
  4737, ShuffleMapTask, 539.00, 2.00, 1997265.00, 0.00
  4812, ShuffleMapTask, 288.00, 3.00, 2388166.00, 0.00
  4806, ShuffleMapTask, 303.00, 2.00, 2318598.00, 0.00
  4824, ShuffleMapTask, 258.00, 1.00, 1857204.00, 0.00
  4832, ShuffleMapTask, 233.00, 1.00, 1829432.00, 0.00
  4842, ShuffleMapTask, 198.00, 3.00, 2658932.00, 0.00
  4840, ShuffleMapTask, 220.00, 2.00, 1743253.00, 0.00
  4800, ShuffleMapTask, 324.00, 2.00, 2210882.00, 1.00
  4835, ShuffleMapTask, 244.00, 2.00, 1897199.00, 1.00
  4821, ShuffleMapTask, 287.00, 2.00, 2366199.00, 0.00
  4846, ShuffleMapTask, 199.00, 1.00, 1792121.00, 0.00
  4813, ShuffleMapTask, 321.00, 3.00, 2421556.00, 1.00
  4845, ShuffleMapTask, 209.00, 3.00, 2275313.00, 0.00
  4815, ShuffleMapTask, 320.00, 2.00, 2280773.00, 0.00
  4816, ShuffleMapTask, 321.00, 3.00, 1784934.00, 0.00
  4793, ShuffleMapTask, 382.00, 2.00, 1829039.00, 0.00
  4820, ShuffleMapTask, 311.00, 3.00, 2845894.00, 0.00
  4827, ShuffleMapTask, 294.00, 3.00, 2568983.00, 0.00
  4855, ShuffleMapTask, 187.00, 2.00, 1896679.00, 0.00
  4726, ShuffleMapTask, 623.00, 3.00, 2371049.00, 0.00
  4809, ShuffleMapTask, 353.00, 2.00, 1928185.00, 0.00
  4851, ShuffleMapTask, 209.00, 2.00, 1803331.00, 0.00
  4814, ShuffleMapTask, 344.00, 2.00, 1893105.00, 0.00
  4798, ShuffleMapTask, 378.00, 3.00, 2066306.00, 0.00
  4830, ShuffleMapTask, 319.00, 3.00, 2658484.00, 0.00
  4853, ShuffleMapTask, 229.00, 1.00, 1628491.00, 1.00
  4833, ShuffleMapTask, 315.00, 3.00, 2326434.00, 0.00
  4838, ShuffleMapTask, 304.00, 3.00, 2636305.00, 0.00
  4862, ShuffleMapTask, 197.00, 3.00, 2730460.00, 0.00
  4848, ShuffleMapTask, 264.00, 2.00, 2622051.00, 0.00
  4769, ShuffleMapTask, 558.00, 2.00, 1987096.00, 0.00
  4810, ShuffleMapTask, 399.00, 3.00, 2555811.00, 0.00
  4868, ShuffleMapTask, 188.00, 1.00, 1742142.00, 0.00
  4865, ShuffleMapTask, 210.00, 11.00, 2990555.00, 0.00
  4872, ShuffleMapTask, 191.00, 2.00, 1865696.00, 1.00
  4843, ShuffleMapTask, 305.00, 2.00, 1819129.00, 0.00
  4866, ShuffleMapTask, 209.00, 2.00, 1870130.00, 0.00
  4837, ShuffleMapTask, 347.00, 3.00, 2936225.00, 0.00
  4808, ShuffleMapTask, 426.00, 3.00, 2035578.00, 1.00
  4869, ShuffleMapTask, 213.00, 1.00, 1383944.00, 0.00
  4877, ShuffleMapTask, 185.00, 2.00, 1833987.00, 0.00
  4829, ShuffleMapTask, 377.00, 3.00, 2308961.00, 0.00
  4857, ShuffleMapTask, 269.00, 2.00, 1780935.00, 0.00
  4847, ShuffleMapTask, 308.00, 3.00, 3668698.00, 0.00
  4875, ShuffleMapTask, 209.00, 2.00, 1789501.00, 0.00
  4811, ShuffleMapTask, 441.00, 3.00, 2433887.00, 0.00
  4860, ShuffleMapTask, 270.00, 1.00, 1765329.00, 0.00
  4878, ShuffleMapTask, 205.00, 3.00, 2380385.00, 0.00
  4858, ShuffleMapTask, 295.00, 3.00, 1779101.00, 0.00
  4887, ShuffleMapTask, 195.00, 3.00, 1850648.00, 0.00
  4850, ShuffleMapTask, 330.00, 3.00, 2645060.00, 0.00
  4854, ShuffleMapTask, 338.00, 2.00, 2066864.00, 0.00
  4807, ShuffleMapTask, 495.00, 4.00, 3691610.00, 0.00
  4881, ShuffleMapTask, 233.00, 3.00, 1922450.00, 0.00
  4897, ShuffleMapTask, 197.00, 2.00, 1872001.00, 0.00
  4863, ShuffleMapTask, 321.00, 2.00, 2337486.00, 0.00
  4883, ShuffleMapTask, 251.00, 4.00, 3752964.00, 0.00
  4894, ShuffleMapTask, 219.00, 3.00, 1920702.00, 0.00
  4888, ShuffleMapTask, 232.00, 2.00, 2252162.00, 0.00
  4844, ShuffleMapTask, 406.00, 2.00, 2707591.00, 0.00
  4839, ShuffleMapTask, 438.00, 2.00, 2506301.00, 0.00
  4864, ShuffleMapTask, 327.00, 3.00, 2599775.00, 0.00
  4870, ShuffleMapTask, 308.00, 2.00, 1893883.00, 0.00
  4890, ShuffleMapTask, 238.00, 3.00, 1832400.00, 0.00
  4874, ShuffleMapTask, 304.00, 2.00, 1718730.00, 0.00
  4841, ShuffleMapTask, 448.00, 3.00, 3540359.00, 0.00
  4905, ShuffleMapTask, 212.00, 2.00, 1963459.00, 0.00
  4899, ShuffleMapTask, 235.00, 2.00, 1993045.00, 0.00
  4880, ShuffleMapTask, 300.00, 2.00, 1713179.00, 0.00
  4910, ShuffleMapTask, 211.00, 2.00, 2358552.00, 0.00
  4884, ShuffleMapTask, 292.00, 3.00, 2069377.00, 1.00
  4908, ShuffleMapTask, 216.00, 2.00, 1678017.00, 0.00
  4852, ShuffleMapTask, 417.00, 2.00, 2367962.00, 0.00
  4901, ShuffleMapTask, 244.00, 3.00, 2403086.00, 0.00
  4856, ShuffleMapTask, 406.00, 1.00, 1823320.00, 0.00
  4891, ShuffleMapTask, 287.00, 2.00, 2146586.00, 0.00
  4889, ShuffleMapTask, 294.00, 2.00, 2299664.00, 0.00
  4900, ShuffleMapTask, 261.00, 3.00, 2936500.00, 0.00
  4885, ShuffleMapTask, 311.00, 3.00, 2264904.00, 0.00
  4859, ShuffleMapTask, 407.00, 2.00, 2388568.00, 0.00
  4892, ShuffleMapTask, 292.00, 2.00, 2379388.00, 0.00
  4913, ShuffleMapTask, 230.00, 2.00, 2184321.00, 0.00
  4879, ShuffleMapTask, 332.00, 2.00, 1886156.00, 0.00
  4906, ShuffleMapTask, 250.00, 3.00, 2696711.00, 0.00
  4920, ShuffleMapTask, 197.00, 3.00, 2144195.00, 0.00
  4923, ShuffleMapTask, 202.00, 2.00, 1889139.00, 0.00
  4896, ShuffleMapTask, 306.00, 3.00, 2248052.00, 0.00
  4924, ShuffleMapTask, 201.00, 2.00, 1633181.00, 0.00
  4925, ShuffleMapTask, 200.00, 4.00, 4092701.00, 0.00
  4921, ShuffleMapTask, 213.00, 2.00, 1933930.00, 0.00
  4895, ShuffleMapTask, 318.00, 2.00, 2176188.00, 0.00
  4902, ShuffleMapTask, 290.00, 3.00, 2304546.00, 0.00
  4882, ShuffleMapTask, 358.00, 4.00, 3421482.00, 1.00
  4931, ShuffleMapTask, 193.00, 2.00, 1832732.00, 0.00
  4904, ShuffleMapTask, 287.00, 2.00, 2061233.00, 0.00
  4893, ShuffleMapTask, 334.00, 2.00, 1933596.00, 0.00
  4935, ShuffleMapTask, 188.00, 2.00, 1862133.00, 0.00
  4912, ShuffleMapTask, 282.00, 2.00, 1964816.00, 0.00
  4898, ShuffleMapTask, 335.00, 3.00, 2860335.00, 0.00
  4930, ShuffleMapTask, 219.00, 3.00, 2818766.00, 0.00
  4919, ShuffleMapTask, 263.00, 2.00, 1793430.00, 0.00
  4873, ShuffleMapTask, 424.00, 2.00, 2418977.00, 0.00
  4914, ShuffleMapTask, 298.00, 2.00, 1862468.00, 1.00
  4907, ShuffleMapTask, 312.00, 2.00, 1874494.00, 0.00
  4871, ShuffleMapTask, 436.00, 2.00, 1855235.00, 0.00
  4940, ShuffleMapTask, 193.00, 2.00, 1863737.00, 0.00
  4909, ShuffleMapTask, 320.00, 2.00, 1716436.00, 0.00
  4916, ShuffleMapTask, 289.00, 2.00, 2007210.00, 0.00
  4915, ShuffleMapTask, 292.00, 5.00, 2662696.00, 0.00
  4886, ShuffleMapTask, 400.00, 4.00, 3308694.00, 0.00
  4945, ShuffleMapTask, 202.00, 3.00, 1794446.00, 0.00
  4936, ShuffleMapTask, 255.00, 1.00, 1995310.00, 0.00
  4949, ShuffleMapTask, 184.00, 1.00, 1693763.00, 0.00
  4942, ShuffleMapTask, 233.00, 2.00, 2346157.00, 0.00
  4926, ShuffleMapTask, 308.00, 2.00, 2729265.00, 0.00
  4934, ShuffleMapTask, 282.00, 0.00, 1727327.00, 0.00
  4876, ShuffleMapTask, 491.00, 2.00, 1575633.00, 0.00
  4944, ShuffleMapTask, 252.00, 2.00, 2530996.00, 0.00
  4903, ShuffleMapTask, 414.00, 2.00, 2108676.00, 0.00
  4927, ShuffleMapTask, 326.00, 4.00, 4140689.00, 1.00
  4964, ShuffleMapTask, 180.00, 2.00, 1765684.00, 0.00
  4960, ShuffleMapTask, 194.00, 2.00, 1897184.00, 0.00
  4954, ShuffleMapTask, 224.00, 2.00, 1730540.00, 0.00
  4918, ShuffleMapTask, 369.00, 2.00, 2324462.00, 0.00
  4932, ShuffleMapTask, 335.00, 3.00, 2885313.00, 0.00
  4973, ShuffleMapTask, 178.00, 2.00, 1388246.00, 0.00
  4938, ShuffleMapTask, 317.00, 3.00, 2421376.00, 0.00
  4948, ShuffleMapTask, 251.00, 2.00, 2460304.00, 0.00
  4917, ShuffleMapTask, 389.00, 3.00, 2509490.00, 0.00
  4974, ShuffleMapTask, 190.00, 2.00, 2282117.00, 0.00
  4947, ShuffleMapTask, 266.00, 3.00, 1956172.00, 0.00
  4937, ShuffleMapTask, 333.00, 3.00, 2581066.00, 0.00
  4969, ShuffleMapTask, 199.00, 2.00, 1988117.00, 0.00
  4941, ShuffleMapTask, 310.00, 3.00, 2640971.00, 0.00
  4972, ShuffleMapTask, 213.00, 2.00, 1800045.00, 0.00
  4943, ShuffleMapTask, 311.00, 3.00, 3581648.00, 0.00
  4922, ShuffleMapTask, 401.00, 2.00, 2604175.00, 0.00
  4979, ShuffleMapTask, 191.00, 1.00, 1832484.00, 0.00
